left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
qib,0.8614956,0.6180708,0.6311681,0.8129189,0.8101819,0.71216154,0.7764386,0.8957718,0.89318025,0.91883624,0.8296968,0.6502212,0.93191385,0.6197989,0.6573634,0.86274743,0.7812583,0.73763835,0.85764146,0.40877014
qig,0.7383013,0.750341,0.5971613,0.8308245,0.77571076,0.73251885,0.8169103,0.7795568,0.81850934,0.7581897,0.785543,0.850347,0.805274,0.8269923,0.7577522,0.56447834,0.78113323,0.6340268,0.81616664,0.8287988
qik,0.7987728,0.7718308,0.8027745,0.7091135,0.76815194,0.81419945,0.7956905,0.7815526,0.7090828,0.5262354,0.77059025,0.77977794,0.7142644,0.71485186,0.7663225,0.71395594,0.7271571,0.65257883,0.6631484,0.6633133
qil,0.82193017,0.69848955,0.8193941,0.7257733,0.8654749,0.77873695,0.83885056,0.7674551,0.7589757,0.79543865,0.77087104,0.8020088,0.8324871,0.7572899,0.852594,0.84630305,0.83547854,0.83407253,0.8203074,0.8386041
qin,0.7616843,0.893598,0.7871237,0.72415817,0.6793667,0.79626673,0.5397632,0.7322986,0.88580143,0.86359835,0.6031059,0.8436694,0.86540616,0.8378813,0.78289783,0.82123435,0.8546722,0.8676791,0.83774275,0.8210445
qiq,0.7267796,0.81389225,0.68019986,0.8130901,0.81076694,0.67214906,0.81681323,0.77767116,0.7785304,0.8078939,0.7244024,0.85529244,0.78129923,0.80476516,0.81781346,0.8122368,0.79932505,0.71887153,0.82817525,0.77040327
qiu,0.67642707,0.66443336,0.83572674,0.84184724,0.69527483,0.76416135,0.838077,0.8070958,0.7832195,0.84890133,0.6796602,0.8715145,0.69627,0.8098451,0.8084677,0.8761209,0.84487236,0.5446362,0.8299,0.82224333
qix,0.84592867,0.8095136,0.73109293,0.8167956,0.81894875,0.84992784,0.8011589,0.7683128,0.77139133,0.76775795,0.68954533,0.7990181,0.86033547,0.8054806,0.7763474,0.75832856,0.8334406,0.8610646,0.73070455,0.76531905
qkc,0.7803478,0.8649152,0.701173,0.8443637,0.87603307,0.730432,0.60707265,0.5376226,0.8524983,0.8730906,0.84626853,0.69851035,0.79778975,0.6841285,0.86615026,0.79898334,0.8640543,0.55060357,0.85685503,0.8722157
qkj,0.9588353,0.8387309,0.7725231,0.8993288,0.93819785,0.8914108,0.82343465,0.6624366,0.7809602,0.6480994,0.6531676,0.9531154,0.96029216,0.93115616,0.7666672,0.84194523,0.7946404,0.9417052,0.61203045,0.9088933
qkk,0.9538562,0.6400559,0.78079087,0.8664483,0.78454036,0.84994555,0.92140216,0.9112986,0.8354273,0.8333127,0.74084306,0.8447678,0.8209275,0.92648804,0.92731047,0.70909667,0.8119335,0.72611094,0.93603635,0.76335406
qkn,0.6749082,0.7875315,0.6696327,0.84911186,0.7578981,0.7747129,0.88101494,0.77912515,0.7949549,0.8092152,0.85738,0.61486185,0.6799524,0.77970994,0.80366766,0.8197664,0.70169556,0.7186173,0.79144156,0.70824826
qkw,0.5285713,0.65674925,0.7580293,0.93024445,0.86585313,0.92106867,0.8109165,0.79291743,0.7194452,0.71327335,0.7595013,0.6861362,0.8525342,0.76399285,0.65116143,0.8755233,0.39838302,0.4284772,0.75176233,0.5884135
qlf,0.8378359,0.7899732,0.79252535,0.7560631,0.87738925,0.8291518,0.869349,0.77977663,0.8626214,0.7181053,0.7210734,0.72276103,0.7497314,0.8997616,0.77910876,0.76924926,0.7355243,0.86666536,0.6956421,0.8815767
qlk,0.7371023,0.7826512,0.86382234,0.8353311,0.8251976,0.8196174,0.8238164,0.76457983,0.82822675,0.77349573,0.8023285,0.8918996,0.63884616,0.8727955,0.7803041,0.82724637,0.8145874,0.8057154,0.82709,0.78167677
qme,0.61702895,0.71054494,0.67303324,0.66764164,0.81590444,0.58108485,0.67341703,0.5963055,0.6371807,0.60526323,0.7778175,0.6113029,0.7154215,0.7672143,0.89221895,0.6290896,0.6136307,0.8661258,0.6520824,0.6942613
qmh,0.84438753,0.73183846,0.7169652,0.45516956,0.64712757,0.67123365,0.63416135,0.6424075,0.61241645,0.7329972,0.62294173,0.74525785,0.65029097,0.5797991,0.67841977,0.69277346,0.7068579,0.70544064,0.68371964,0.78237367
qmi,0.91903996,0.8344828,0.63476515,0.53034925,0.8821819,0.72941864,0.8281869,0.5616538,0.8475137,0.774381,0.7907227,0.65842927,0.87380815,0.7247125,0.5147832,0.58608806,0.9261029,0.7906839,0.71801203,0.8717375
qmj,0.91121787,0.84702516,0.6033009,0.751704,0.80640775,0.7552624,0.90273863,0.84529424,0.883047,0.46338087,0.8742055,0.794712,0.7841442,0.75675076,0.9103433,0.7217808,0.8964134,0.81187236,0.83489484,0.9064242
qmw,0.76441324,0.77896124,0.8056603,0.67398834,0.8540161,0.8448466,0.77564687,0.800936,0.7993105,0.7211246,0.7902357,0.7754948,0.759287,0.75217843,0.71450263,0.7887497,0.8349113,0.82984895,0.7150215,0.8720115
qnd,0.7827668,0.7501166,0.8457105,0.62195426,0.7712745,0.8802623,0.573347,0.70867634,0.7776206,0.80350065,0.7974772,0.88294977,0.83978534,0.5370618,0.8435643,0.840906,0.90545166,0.79979134,0.78120106,0.76206017
qno,0.815702,0.88004977,0.71639377,0.74287134,0.6720989,0.69387054,0.8424264,0.70901287,0.8768775,0.8431478,0.7910572,0.84453917,0.83155715,0.8676626,0.85005194,0.87188387,0.85034084,0.8457193,0.82845247,0.8451041
qnt,0.86574715,0.74178267,0.79318476,0.749086,0.8679469,0.83065295,0.8569001,0.803327,0.67653966,0.8521469,0.834533,0.8591111,0.6560872,0.8363247,0.8593046,0.886441,0.7166569,0.88548565,0.86059016,0.85472083
qob,0.825216,0.8418591,0.88726413,0.70940006,0.86066806,0.77574754,0.807558,0.8929562,0.9018462,0.8872845,0.7307164,0.8692204,0.86157763,0.62963593,0.6968681,0.685159,0.5325188,0.67892706,0.85393345,0.7436695
qoc,0.91590524,0.88991994,0.8025655,0.8696625,0.9495194,0.3306716,0.9299059,0.85793775,0.34557194,0.80837286,0.8031125,0.85192615,0.88981473,0.9041655,0.7530286,0.81397474,0.89891785,0.8904208,0.6315329,0.9186536
qoz,0.7337339,0.5069937,0.8836425,0.8974596,0.94236565,0.87049437,0.5759322,0.927298,0.71783423,0.874137,0.68150824,0.8345935,0.8392157,0.8482909,0.6674049,0.8859273,0.8763149,0.7450314,0.6917702,0.9007668
qpz,0.88487035,0.8708951,0.91250837,0.85527587,0.7903304,0.86671823,0.79775226,0.88670975,0.77630156,0.7060044,0.89367443,0.8334477,0.85475373,0.75121146,0.8470887,0.85288334,0.53780055,0.86308944,0.8011464,0.8306583
qqd,0.72172874,0.7691859,0.7673948,0.7788824,0.79048485,0.72370857,0.73864055,0.74304456,0.74365646,0.70528793,0.82657087,0.80568695,0.73116076,0.7766164,0.75309014,0.7576425,0.7775379,0.81397367,0.63381517,0.723817
qqj,0.51700497,0.7135492,0.7570869,0.54074466,0.58451706,0.6670753,0.54911536,0.55477846,0.59869635,0.52336353,0.6250718,0.7019905,0.63192636,0.718867,0.69282734,0.6231821,0.7472521,0.7000941,0.6774037,0.6626
qqp,0.8653041,0.76018184,0.9509267,0.8377405,0.62151074,0.9355879,0.7561011,0.8542139,0.6484115,0.66041684,0.91445625,0.8468111,0.94929373,0.69895387,0.8059077,0.8079932,0.6279491,0.760486,0.78925836,0.92131203
qro,0.58740884,0.6105338,0.6348994,0.58122504,0.57166356,0.59148407,0.62915766,0.62250894,0.5873444,0.629222,0.5692043,0.6600761,0.60769916,0.62537897,0.7669854,0.58656406,0.71290606,0.59035337,0.69336224,0.60138726
qrv,0.6528697,0.74175256,0.7421278,0.58217764,0.8328929,0.829935,0.70672464,0.6960696,0.71054494,0.6710398,0.6634507,0.7519133,0.6769276,0.7722682,0.75226706,0.7866752,0.5818815,0.66076577,0.70831615,0.8408299
qsm,0.85767895,0.7800091,0.82624245,0.88784575,0.8836229,0.7065589,0.82306904,0.8640312,0.8489704,0.85326505,0.8955277,0.86516345,0.74013865,0.5795919,0.8228795,0.7918458,0.77262384,0.8362471,0.76607764,0.8986171
qss,0.8580268,0.53029716,0.56880134,0.88707316,0.8731209,0.8870275,0.8648772,0.48924786,0.58555984,0.77142113,0.80976635,0.84354556,0.87933177,0.7719323,0.723289,0.65747184,0.4821373,0.77937734,0.911737,0.9156917
qtf,0.8912779,0.7267474,0.7802522,0.7505951,0.7998371,0.6851561,0.7676517,0.86814094,0.79953504,0.8548682,0.7841492,0.7644768,0.60835063,0.7654234,0.65614057,0.7544406,0.7886243,0.5536246,0.8315899,0.7791687
qti,0.88330185,0.8918576,0.8779647,0.813864,0.8829596,0.86829233,0.7446302,0.84601027,0.69622135,0.8900774,0.8595552,0.7919101,0.8861831,0.81117016,0.8760425,0.8596672,0.8993907,0.8577768,0.8419641,0.8110464
qtr,0.63914025,0.8235932,0.83763117,0.81985784,0.7448859,0.81297576,0.7086563,0.861854,0.8167501,0.7216636,0.74938935,0.83717227,0.84997493,0.755918,0.742054,0.6542469,0.7349441,0.73483425,0.7206,0.7778529
qud,0.78411704,0.831877,0.74562985,0.8157579,0.7667969,0.8285593,0.7332591,0.7617436,0.725214,0.74882364,0.76313746,0.7443488,0.67135787,0.8110809,0.8129025,0.6316944,0.78927106,0.5890701,0.7443056,0.7375797
quq,0.8104342,0.638425,0.7211915,0.75872004,0.6292521,0.8171665,0.8093172,0.8020246,0.74002284,0.75443035,0.59946895,0.82276034,0.86867416,0.74686134,0.74623215,0.7440684,0.7822336,0.6509043,0.705975,0.78117895
qve,0.57838136,0.807873,0.78909886,0.9080219,0.84676224,0.8115957,0.8320898,0.6528151,0.887373,0.73064464,0.89707905,0.7207105,0.7320087,0.80734485,0.8016168,0.8361223,0.8012994,0.8509168,0.84157634,0.7670652
qvf,0.73057586,0.8833883,0.8249313,0.884446,0.7090393,0.8071212,0.8647012,0.7580228,0.68513966,0.81461954,0.75083727,0.8341211,0.85337406,0.8518542,0.57257545,0.6658927,0.6623925,0.7383015,0.77950025,0.89648575
qwx,0.5005944,0.5915501,0.8079174,0.7917845,0.7912334,0.9229654,0.7512232,0.8361545,0.8236279,0.9251019,0.8051915,0.6766729,0.68119866,0.94410264,0.9082884,0.86287403,0.8213511,0.91263,0.6930315,0.8883041
qxf,0.67937493,0.7246071,0.7003765,0.60340565,0.62163484,0.6249969,0.5793792,0.6828617,0.6422681,0.63948405,0.6039598,0.7522755,0.5383804,0.8017712,0.741856,0.6500067,0.6334015,0.738539,0.60423225,0.72438794
qxi,0.74870133,0.6687883,0.7892634,0.6024993,0.8108319,0.84867525,0.88297486,0.8574369,0.71254957,0.845902,0.66780734,0.856625,0.72365093,0.7684834,0.64039576,0.71244645,0.78777564,0.8934555,0.6351145,0.88333106
qxv,0.5951797,0.82356954,0.598451,0.6462414,0.6372494,0.8448688,0.658147,0.61510956,0.7191092,0.80826545,0.6806161,0.6441294,0.58814013,0.60812926,0.68183714,0.5198622,0.59988284,0.65085167,0.6857179,0.62998974
qye,0.7317371,0.7309731,0.6950698,0.72554,0.70119375,0.74420357,0.9189501,0.71545976,0.7503213,0.72141397,0.74053943,0.75738555,0.70729816,0.72718096,0.7570302,0.7050786,0.73732984,0.8141952,0.64365405,0.76356727
qyi,0.9386586,0.84643024,0.932583,0.81124586,0.8624474,0.8198051,0.7083764,0.6416978,0.8763212,0.6880892,0.93003595,0.7144962,0.8730013,0.9237418,0.80999404,0.66643375,0.8825806,0.80376214,0.8457543,0.7247563
qzd,0.81104153,0.68904173,0.8181724,0.6479008,0.8275101,0.80980337,0.8035389,0.63123155,0.73520404,0.7253439,0.8301728,0.791566,0.48794508,0.69620395,0.83762693,0.7977547,0.74422026,0.8320588,0.76737523,0.81563896
qzf,0.5300624,0.77497196,0.5668527,0.61600745,0.8854439,0.781937,0.88595915,0.59343034,0.79019964,0.85419273,0.77405393,0.825958,0.8560622,0.6595397,0.43953484,0.89515173,0.8122654,0.900648,0.8070156,0.8613171
rau,0.8073401,0.6973982,0.7810533,0.7958176,0.7359011,0.76956177,0.78840816,0.7907334,0.7948494,0.79959047,0.75659084,0.7523986,0.79809695,0.7659712,0.73866826,0.8321389,0.81661975,0.8125696,0.7814901,0.7875931
rbg,0.6451418,0.5551069,0.8477482,0.6119661,0.66507876,0.5859889,0.6641603,0.610394,0.70266783,0.6622611,0.6812859,0.6371849,0.6020989,0.68986595,0.6648045,0.7158758,0.6688792,0.600319,0.6578021,0.6496538
rbq,0.9820372,0.93982947,0.58716667,0.67225933,0.8191166,0.68006384,0.8975163,0.94078773,0.9260384,0.85372007,0.5203663,0.9550507,0.94127077,0.955702,0.7782586,0.8438777,0.5717456,0.92244774,0.7843767,0.57976824
rbz,0.73623526,0.8622793,0.65817386,0.91781235,0.6770494,0.94648296,0.9467851,0.93925345,0.83280337,0.38740262,0.98691046,0.86239207,0.7587949,0.7384386,0.38218245,0.7981394,0.79305,0.8523758,0.8832918,0.41762292
rco,0.6965412,0.7012945,0.80999005,0.7442394,0.71677244,0.72851235,0.80628335,0.8415035,0.67246795,0.7992095,0.7920569,0.6617332,0.76721334,0.65501493,0.777515,0.79364,0.72740126,0.7344778,0.7421256,0.7306646
rcq,0.7980094,0.62397414,0.70171046,0.45691875,0.794742,0.79969627,0.90375817,0.9484457,0.8591729,0.87545955,0.9091922,0.6350132,0.7664728,0.92376006,0.751151,0.87392414,0.83908707,0.5683109,0.9152809,0.7109274
rdn,0.82936746,0.8109562,0.84605175,0.8291602,0.7762361,0.65922016,0.8698511,0.7255251,0.7271527,0.71182257,0.7675876,0.811738,0.82073873,0.7964587,0.85485363,0.78703725,0.77852297,0.88293636,0.8577229,0.8492045
reh,0.61415595,0.5906672,0.5587967,0.63989204,0.68664134,0.8570253,0.662315,0.7075789,0.5932305,0.6471194,0.650905,0.7090742,0.8013717,0.7562401,0.6553662,0.60252446,0.6093393,0.63925004,0.4984202,0.68461496
res,0.75648504,0.5181601,0.9065478,0.70544124,0.90058076,0.81340575,0.9259114,0.64541507,0.85358894,0.8312378,0.7569016,0.9550446,0.93111175,0.8703048,0.8906481,0.9429815,0.8808142,0.8269684,0.6061105,0.92837024
rfa,0.9212087,0.93154275,0.9368404,0.92844427,0.894313,0.85619915,0.86908525,0.8734964,0.8474743,0.9130602,0.8852067,0.91922367,0.7708876,0.59457207,0.8531041,0.9259601,0.8857982,0.940164,0.7163497,0.8114468
rfl,0.68999046,0.7857188,0.713022,0.76799536,0.6324526,0.66171265,0.6900515,0.7150426,0.7483465,0.7570718,0.69628894,0.73422515,0.70378625,0.6719825,0.71497035,0.6532912,0.6605651,0.7329631,0.68951476,0.6449867
rfr,0.7378261,0.73398614,0.79776496,0.7557389,0.67835104,0.6962331,0.7045155,0.6697348,0.7498122,0.66053635,0.7646364,0.7658216,0.6526929,0.6760416,0.74043334,0.7680689,0.7571633,0.7658173,0.7612534,0.66326374
rfz,0.717233,0.82216823,0.8469086,0.85958445,0.8779236,0.70994866,0.63786024,0.66250813,0.6527746,0.8003969,0.71319413,0.6527529,0.8609411,0.8761232,0.6227946,0.6824264,0.8008523,0.7590644,0.86291283,0.8752182
rge,0.5586516,0.877216,0.90739924,0.82780087,0.8591251,0.4835651,0.8697078,0.6476507,0.88198173,0.84523237,0.81118333,0.583336,0.93982804,0.87257123,0.67488015,0.83435714,0.91412526,0.7538035,0.82072794,0.8008685
rgo,0.77882636,0.7530621,0.8250211,0.8016372,0.48566973,0.6998358,0.8289899,0.8680867,0.8445913,0.6972006,0.77203083,0.7590295,0.8342806,0.6334534,0.8974466,0.7163564,0.79085493,0.8342484,0.8918379,0.7496061
rhf,0.6889101,0.6073783,0.6258931,0.74955434,0.6220016,0.8033838,0.7006605,0.7281431,0.6597697,0.58589125,0.5646142,0.7459005,0.6598435,0.6966572,0.6789784,0.7797555,0.6472511,0.7660632,0.69334424,0.72137547
rht,0.60442233,0.5727651,0.7023894,0.6332723,0.63011396,0.53109264,0.7502302,0.6754209,0.59942615,0.5812289,0.6692837,0.6715588,0.64030164,0.5036922,0.677529,0.58022463,0.64498055,0.63983583,0.6197451,0.52663946
ria,0.8290565,0.7243763,0.8763137,0.60422325,0.67365897,0.7783018,0.7924811,0.7213704,0.89236116,0.77228194,0.90473604,0.7828197,0.8570864,0.8520807,0.86995417,0.8428634,0.84564835,0.81824386,0.6845748,0.58657324
rig,0.81358606,0.6957296,0.8835709,0.79479533,0.8857365,0.9158293,0.8867917,0.81221783,0.7160598,0.7002255,0.7947611,0.86095273,0.9304673,0.88799286,0.8500647,0.81642616,0.80878353,0.8923371,0.76016164,0.8768195
rim,0.549057,0.87928355,0.79558086,0.7856037,0.8511405,0.8357686,0.7753811,0.84288454,0.73606366,0.8866098,0.842091,0.74908805,0.78435445,0.6866509,0.8221397,0.83720386,0.7903012,0.7498337,0.70703477,0.5612637
rin,0.8900814,0.817394,0.8890994,0.77475935,0.8870236,0.92543083,0.85860705,0.7912762,0.8585318,0.8818798,0.785787,0.87985855,0.6096445,0.28780875,0.91022336,0.92784274,0.8991349,0.7046413,0.86024714,0.80899036
rir,0.7607992,0.87153536,0.6146302,0.7283263,0.6630012,0.8411966,0.82399756,0.8013297,0.72400033,0.62923056,0.8599952,0.8233118,0.84300804,0.85384154,0.8178217,0.6521501,0.69376004,0.83905876,0.82179475,0.7870424
rit,0.5884735,0.69339067,0.7489115,0.82466555,0.88022816,0.8857532,0.82768273,0.48827398,0.8559073,0.79280686,0.8659406,0.3803019,0.8202402,0.90235376,0.72876126,0.7370556,0.86547476,0.5499128,0.8318317,0.82020456
rix,0.74075496,0.6837325,0.70074373,0.7182988,0.71861655,0.6525573,0.7345826,0.61182046,0.77082205,0.7798182,0.7646438,0.80271196,0.6487569,0.7653555,0.694088,0.6374695,0.68503386,0.7954654,0.7005374,0.63182783
rji,0.9166052,0.9202761,0.45415968,0.8951306,0.8153636,0.87971467,0.7813871,0.90622705,0.8812,0.45796204,0.79607654,0.8917622,0.85248554,0.809359,0.8729124,0.70744425,0.76416665,0.87952787,0.61225075,0.71565425
rkg,0.7791525,0.6022607,0.79406196,0.52815133,0.789624,0.7500851,0.74353445,0.8587504,0.8620369,0.80623317,0.78607225,0.8369926,0.7706425,0.6400989,0.85659236,0.7114654,0.8050916,0.8568195,0.85198784,0.78012085
rkp,0.7292862,0.7050829,0.80573106,0.81001115,0.7173472,0.8148925,0.7822785,0.5774112,0.7037718,0.75367963,0.584549,0.85052043,0.2575402,0.6690942,0.8502143,0.64702815,0.72294927,0.8493356,0.73642325,0.81205225
rkr,0.94570774,0.7431357,0.89911187,0.8895546,0.9551866,0.8880891,0.95409995,0.939719,0.5303659,0.7434201,0.63678193,0.9188326,0.7088145,0.91672933,0.88046354,0.6702937,0.6751191,0.92133534,0.3689959,0.9155966
rku,0.6964386,0.883366,0.7446847,0.86688334,0.83747005,0.8929966,0.8728647,0.7762148,0.8872787,0.7460683,0.81724083,0.87274015,0.88100964,0.83471054,0.8349258,0.6934488,0.8491638,0.8772617,0.8415681,0.74911195
rkw,0.8700502,0.8540359,0.79100263,0.7417015,0.8563945,0.75671923,0.85827786,0.83881634,0.8315856,0.73878014,0.6395407,0.4231292,0.788711,0.76774204,0.6566529,0.68354696,0.74716264,0.8191269,0.7717068,0.7733824
rkx,0.6887007,0.72904074,0.7688425,0.7777332,0.6632702,0.71155745,0.7892244,0.7197659,0.7044281,0.667464,0.716132,0.68588877,0.72703874,0.6526371,0.8198919,0.64647895,0.7521827,0.78601557,0.723004,0.68093634
rlo,0.82786363,0.83103585,0.81193465,0.7841073,0.81439465,0.8950818,0.80522484,0.850209,0.8041798,0.8630586,0.7384242,0.82519186,0.83845985,0.8000921,0.8170346,0.7905978,0.77739197,0.82869655,0.8600526,0.808431
rmb,0.75747716,0.5575373,0.6757832,0.8534843,0.8739336,0.78236634,0.77135986,0.5189137,0.80923533,0.88015044,0.82837886,0.6187928,0.8241678,0.64805156,0.8241744,0.861055,0.5242532,0.8045816,0.85639197,0.7895146
rmd,0.87643087,0.60174036,0.76461154,0.84166515,0.8471345,0.8592802,0.8322713,0.7750603,0.69731545,0.81627005,0.7431216,0.7175586,0.81821096,0.82227826,0.8694549,0.8984657,0.7179085,0.8112834,0.83000755,0.87390316
rmf,0.86127305,0.74637306,0.783148,0.7405504,0.7290566,0.6672297,0.6613387,0.6082861,0.6748531,0.72832847,0.67595863,0.7359846,0.76253617,0.8479763,0.6170782,0.7564643,0.5653313,0.7931254,0.69139653,0.7285033
rnh,0.68332213,0.8382376,0.8165318,0.8455496,0.8169047,0.8610465,0.73522365,0.8963227,0.8018151,0.6401074,0.88761795,0.74042815,0.87007767,0.8701916,0.88626635,0.7187119,0.8614187,0.8382861,0.6794579,0.7529688
rnj,0.71699965,0.7038887,0.7871344,0.8375295,0.6995083,0.5437523,0.8003866,0.78646237,0.827951,0.69900537,0.73084366,0.8294008,0.71562344,0.85407263,0.79623854,0.78090465,0.8380529,0.76588154,0.6724895,0.7919865
rns,0.88024944,0.91118324,0.7955048,0.75496286,0.6977955,0.61673665,0.787871,0.53646797,0.7764004,0.85482025,0.87176675,0.60656905,0.8654432,0.8245845,0.88618094,0.75316983,0.8614973,0.81960785,0.87576807,0.66449964
rnw,0.9419979,0.89571136,0.8120642,0.7829962,0.905698,0.9183038,0.93029624,0.9047521,0.9476754,0.83598864,0.9131198,0.77154815,0.7590139,0.90719867,0.7185989,0.8253814,0.84699345,0.8983816,0.82487035,0.61699843
roa,0.74310637,0.66729367,0.86185294,0.80388725,0.6817103,0.62492245,0.6786078,0.5887114,0.7977464,0.86269426,0.74816597,0.66421515,0.62188715,0.8318511,0.78194296,0.6739183,0.7719456,0.8605298,0.6079752,0.80609834
ron,0.84371,0.8372494,0.8100529,0.788342,0.8513722,0.7865304,0.8665499,0.8288504,0.7510929,0.8268845,0.8464547,0.7718961,0.8048954,0.7121585,0.86008877,0.79681814,0.8213,0.83458006,0.8356779,0.8402889
roo,0.83709306,0.6532093,0.8773717,0.8402556,0.8621354,0.8722957,0.6478511,0.81902355,0.730023,0.82158834,0.7309952,0.8632747,0.8282597,0.6674316,0.9057064,0.9150868,0.5586921,0.8370795,0.7489003,0.85855544
rou,0.84930176,0.8936484,0.91975737,0.6416867,0.83637255,0.7448805,0.79246485,0.76847255,0.6930213,0.914469,0.7487117,0.70248854,0.9537713,0.54784805,0.8508615,0.8359215,0.6214445,0.50536597,0.96694016,0.82997704
roz,0.8363041,0.8287063,0.7625784,0.6964654,0.7465512,0.7119145,0.83512187,0.8196917,0.69864887,0.83789843,0.8230848,0.8024139,0.7551066,0.79783756,0.85873574,0.79599214,0.68849516,0.87852216,0.6146045,0.86013675
rpa,0.8804382,0.78966004,0.68531895,0.7555469,0.883695,0.9207835,0.88627833,0.87757325,0.85350895,0.86419356,0.8779016,0.8040212,0.781854,0.86474925,0.8777348,0.8861759,0.8859566,0.8887086,0.6789697,0.78812283
rpi,0.68459886,0.73470616,0.7268894,0.6879519,0.63951886,0.6621568,0.69639415,0.7284357,0.72529256,0.6914426,0.7156495,0.7213453,0.6863375,0.7485771,0.6753504,0.7016293,0.71423465,0.69245094,0.664666,0.70237184
rpp,0.71666527,0.5408219,0.73436725,0.62965435,0.6971873,0.6643635,0.58405197,0.55839014,0.5418872,0.9105514,0.6360322,0.5720198,0.69427353,0.58415395,0.5734298,0.7088722,0.62242806,0.6165981,0.83399576,0.6164698
rpr,0.64028895,0.7682275,0.78584576,0.86716837,0.83466035,0.8275625,0.824842,0.76515687,0.81750804,0.83566684,0.7954109,0.8273351,0.7869774,0.80561316,0.79632014,0.8158573,0.58571005,0.7521701,0.5661419,0.75935894
rqm,0.93168294,0.91999316,0.93320096,0.86340034,0.54192185,0.8771035,0.8138085,0.58543926,0.8473999,0.7827851,0.8353091,0.78766537,0.9568144,0.92913604,0.93063694,0.8770025,0.76417947,0.92913425,0.8268834,0.87568545
rqr,0.8549103,0.8444257,0.8901396,0.85608625,0.8372137,0.818875,0.8649098,0.89848375,0.81607175,0.59079957,0.7829079,0.8618851,0.88513523,0.8802947,0.7459023,0.9023237,0.792401,0.85708445,0.8323582,0.8336692
rqs,0.7188648,0.8784184,0.89005077,0.84781826,0.84123755,0.6788235,0.7299405,0.7269968,0.8926593,0.833892,0.884573,0.823701,0.47798693,0.9043476,0.8692291,0.89777946,0.86710143,0.8782296,0.82888997,0.77131766
rre,0.8027019,0.8795735,0.72662354,0.6836717,0.8135675,0.32861808,0.74948984,0.7375701,0.897536,0.7124756,0.5578359,0.8373177,0.7707143,0.6204264,0.8314424,0.75865775,0.8151376,0.8338748,0.8079883,0.79897094
